VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP,Realized_Value
6158,2015-06-30,2019-06-30,2019-02-28,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,1100,400,75000,19000,50000,0.38
6159,2016-03-31,2020-03-31,2019-05-31,2019-07-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,1500,400,78000,19000,52000,0.365384615
6165,2015-08-31,2019-08-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Mild,2000,400,76000,16000,48000,0.333333333
6166,2015-08-31,2019-08-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,1100,500,60000,13000,50000,0.26
6167,2015-09-30,2019-09-30,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Major,1100,400,39000,14000,48000,0.291666667
6168,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1700,500,76000,16000,51000,0.31372549
6175,2015-03-31,2019-03-31,2018-10-31,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,500,600,43000,21000,49000,0.428571429
6177,2015-05-31,2019-05-31,2019-04-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,300,500,64000,14000,48000,0.291666667
6179,2015-05-31,2019-05-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1200,400,69000,16000,45000,0.355555556
6181,2015-05-31,2019-05-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,2600,700,42000,19000,46000,0.413043478
6182,2015-08-31,2019-08-31,2019-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,400,500,67000,18000,45000,0.4
6187,2015-08-31,2018-08-31,2018-09-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Major,2400,400,24000,23000,51000,0.450980392
6189,2015-10-31,2019-01-31,2018-12-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,300,400,25000,21000,50000,0.42
6196,2015-06-30,2019-06-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1000,500,81000,17000,47000,0.361702128
6198,2015-03-31,2019-03-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,1200,500,79000,18000,47000,0.382978723
6201,2015-03-31,2019-03-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Mild,400,500,58000,18000,48000,0.375
6206,2015-06-30,2019-06-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,3200,500,89000,18000,49000,0.367346939
6210,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,2400,400,47000,15000,48000,0.3125
6212,2015-04-30,2019-04-30,2019-02-28,2019-04-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,2000,500,45000,19000,47000,0.404255319
6220,2015-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,3400,500,57000,16000,50000,0.32
6221,2015-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1100,400,43000,16000,50000,0.32
6226,2015-06-30,2019-06-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,300,500,73000,17000,56000,0.303571429
6227,2015-08-31,2019-08-31,2019-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,800,400,82000,16000,50000,0.32
6228,2015-07-31,2017-07-31,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,500,500,20000,29000,51000,0.568627451
6236,2015-04-30,2019-04-30,2018-11-30,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Mild,800,400,45000,19000,47000,0.404255319
6239,2015-04-30,2019-04-30,2018-12-31,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,200,400,18000,21000,47000,0.446808511
6240,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,900,400,74000,17000,48000,0.354166667
6244,2015-04-30,2019-04-30,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,300,700,52000,16000,45000,0.355555556
6245,2015-06-30,2019-06-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,900,500,23000,20000,47000,0.425531915
6247,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,600,400,92000,16000,44000,0.363636364
6250,2015-04-30,2019-04-30,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,100,800,76000,19000,49000,0.387755102
6251,2015-07-31,2019-07-31,2019-03-31,2019-04-30,Terminated Prior to Maturity Date,Network Retailer,3,2001,TRIM_7,MODEL_A,H,No,300,500,21000,22000,52000,0.423076923
6252,2015-08-31,2018-08-31,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,1600,400,37000,22000,51000,0.431372549
6257,2015-05-31,2019-05-31,2018-11-30,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,2100,500,63000,19000,50000,0.38
6258,2015-09-30,2019-09-30,2019-02-28,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,2400,400,66000,18000,51000,0.352941176
6259,2015-04-30,2018-04-30,2018-04-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,1100,800,78000,16000,44000,0.363636364
6263,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,1800,400,66000,16000,52000,0.307692308
6266,2015-07-31,2019-07-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Major,2900,500,80000,18000,50000,0.36
6272,2015-08-31,2019-08-31,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Major,900,500,46000,17000,47000,0.361702128
6278,2014-12-31,2018-12-31,2018-11-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,G,No,2800,100,53000,20000,46000,0.434782609
6285,2015-05-31,2019-05-31,2018-08-31,2018-09-30,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Major,300,400,18000,21000,47000,0.446808511
6288,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,2400,400,84000,14000,47000,0.29787234
6289,2015-09-30,2019-09-30,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,100,500,44000,15000,46000,0.326086957
6291,2015-09-30,2019-09-30,2019-03-31,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,1700,600,76000,20000,49000,0.408163265
6292,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,500,500,70000,17000,49000,0.346938776
6293,2015-05-31,2019-05-31,2019-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,900,600,56000,19000,47000,0.404255319
6294,2015-04-30,2019-04-30,2018-12-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,3500,400,79000,19000,49000,0.387755102
6296,2015-08-31,2019-08-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,300,400,59000,15000,48000,0.3125
6297,2015-08-31,2019-08-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,1900,800,75000,17000,48000,0.354166667
6298,2015-06-30,2019-06-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1500,500,70000,18000,48000,0.375
6299,2015-06-30,2019-06-30,2019-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,400,500,65000,16000,57000,0.280701754
6304,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1100,600,83000,12000,45000,0.266666667
6306,2015-07-31,2019-07-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,100,500,54000,19000,45000,0.422222222
6319,2015-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Mild,600,400,61000,14000,45000,0.311111111
6323,2015-06-30,2019-06-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,1200,400,48000,20000,51000,0.392156863
6324,2015-06-30,2019-05-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,1400,500,75000,16000,44000,0.363636364
6328,2015-09-30,2019-09-30,2019-05-31,2019-07-31,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1100,500,91000,15000,44000,0.340909091
6330,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,400,600,68000,13000,50000,0.26
6333,2015-04-30,2019-04-30,2018-12-31,2018-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,G,No,1400,100,59000,19000,46000,0.413043478
6340,2015-04-30,2019-04-30,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,300,500,40000,19000,48000,0.395833333
6343,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,200,500,26000,20000,51000,0.392156863
6346,2015-07-31,2018-10-31,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,1500,500,71000,20000,51000,0.392156863
6350,2015-10-31,2019-01-31,2018-12-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,600,500,39000,20000,53000,0.377358491
6353,2015-08-31,2019-08-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,700,400,41000,21000,50000,0.42
6355,2015-09-30,2019-09-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,2500,500,30000,19000,51000,0.37254902
6356,2015-08-31,2017-08-31,2017-08-31,2017-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,300,500,24000,25000,49000,0.510204082
6360,2015-07-31,2019-07-31,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1100,500,26000,19000,51000,0.37254902
6361,2015-08-31,2019-08-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,1100,500,49000,16000,49000,0.326530612
6372,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,400,800,77000,14000,49000,0.285714286
6375,2015-09-30,2019-09-30,2019-09-30,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Major,2600,500,47000,13000,50000,0.26
6380,2015-05-31,2019-05-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,1600,400,80000,17000,50000,0.34
6381,2015-04-30,2019-04-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,2300,500,73000,19000,50000,0.38
6390,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,500,500,53000,15000,50000,0.3
6397,2015-10-31,2019-01-31,2019-01-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Major,400,400,35000,22000,53000,0.41509434
6402,2015-10-31,2019-04-30,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Moderate,800,500,66000,16000,52000,0.307692308
6403,2015-08-31,2018-08-31,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,No,200,600,54000,22000,51000,0.431372549
6410,2015-11-30,2019-11-30,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,2400,700,53000,16000,49000,0.326530612
6413,2015-04-30,2019-04-30,2018-11-30,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,2700,400,46000,20000,47000,0.425531915
6414,2015-04-30,2019-04-30,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,600,400,39000,20000,47000,0.425531915
6415,2015-04-30,2018-07-31,2018-06-30,2018-08-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,500,400,26000,22000,47000,0.468085106
6417,2015-06-30,2019-06-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,1700,400,68000,16000,47000,0.340425532
6419,2015-03-31,2019-03-31,2019-02-28,2019-04-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,1300,500,33000,21000,47000,0.446808511
6422,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,2100,500,53000,17000,48000,0.354166667
6425,2015-10-31,2019-10-31,2018-10-31,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_7,MODEL_A,H,Major,2400,500,94000,14000,48000,0.291666667
6426,2015-05-31,2019-05-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,No,400,500,58000,19000,52000,0.365384615
9,2015-02-28,2018-02-28,2018-02-28,2018-03-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Major,2500,400,70000,18000,51000,0.352941176
12,2015-01-31,2019-01-31,2018-08-31,2018-10-31,Terminated Prior to Maturity Date,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,Major,900,800,37000,17000,48000,0.354166667
15,2015-02-28,2019-02-28,2018-07-31,2018-09-30,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,800,400,86000,18000,51000,0.352941176
16,2014-10-31,2018-10-31,2018-10-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,1100,500,94000,15000,48000,0.3125
17,2013-09-30,2017-09-30,2017-09-30,2017-11-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,No,1000,700,34000,24000,46000,0.52173913
18,2014-08-31,2017-12-31,2017-12-31,2018-01-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Moderate,2000,500,58000,23000,53000,0.433962264
20,2014-12-31,2018-12-31,2018-12-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,800,600,63000,16000,49000,0.326530612
21,2014-06-30,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Moderate,1600,400,85000,17000,49000,0.346938776
23,2014-09-30,2018-09-30,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,Moderate,800,600,71000,14000,49000,0.285714286
27,2014-06-30,2018-06-30,2018-07-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,No,1600,500,82000,15000,50000,0.3
29,2015-02-28,2019-02-28,2018-05-31,2018-07-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,1000,400,68000,19000,51000,0.37254902
31,2014-11-30,2018-11-30,2018-04-30,2018-05-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,No,500,400,41000,22000,51000,0.431372549
35,2014-08-31,2018-08-31,2018-08-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,Major,1000,800,57000,16000,50000,0.32
40,2014-03-31,2018-03-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Moderate,2600,400,83000,20000,50000,0.4
42,2014-07-31,2018-07-31,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,1300,500,81000,17000,49000,0.346938776
45,2014-10-31,2018-10-31,2018-10-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,500,600,90000,15000,49000,0.306122449
47,2014-11-30,2018-11-30,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,1300,700,64000,16000,45000,0.355555556
53,2014-10-31,2018-10-31,2018-10-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,Moderate,400,800,80000,16000,48000,0.333333333
54,2014-09-30,2018-09-30,2018-01-31,2018-03-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Major,900,400,62000,20000,51000,0.392156863
56,2014-07-31,2018-07-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,No,800,400,55000,19000,49000,0.387755102
67,2014-04-30,2018-04-30,2018-04-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,600,500,82000,18000,50000,0.36
68,2014-11-30,2018-11-30,2018-09-30,2018-11-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,500,400,65000,18000,49000,0.367346939
72,2014-09-30,2018-09-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Mild,500,400,67000,18000,51000,0.352941176
75,2014-03-31,2018-03-31,2017-10-31,2017-12-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,Major,500,400,44000,22000,51000,0.431372549
76,2014-11-30,2018-11-30,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,800,500,60000,15000,49000,0.306122449
79,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,No,2400,500,86000,18000,51000,0.352941176
82,2014-10-31,2018-10-31,2018-09-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,100,500,76000,16000,49000,0.326530612
85,2014-12-31,2018-12-31,2018-12-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,Moderate,500,500,60000,16000,50000,0.32
89,2014-07-31,2018-07-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,No,2800,500,107000,16000,52000,0.307692308
91,2014-10-31,2017-10-31,2017-06-30,2017-08-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Major,200,400,35000,25000,49000,0.510204082
93,2014-08-31,2017-08-31,2017-07-31,2017-09-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,800,800,84000,24000,49000,0.489795918
98,2014-09-30,2018-09-30,2018-08-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Major,1000,400,64000,18000,52000,0.346153846
99,2014-06-30,2017-06-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,Moderate,600,400,58000,28000,52000,0.538461538
101,2014-10-31,2018-10-31,2018-10-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,3500,500,90000,16000,49000,0.326530612
104,2014-07-31,2018-07-31,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,No,400,400,91000,18000,45000,0.4
106,2014-07-31,2018-07-31,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,No,200,400,78000,18000,50000,0.36
108,2014-07-31,2018-07-31,2018-07-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_3,MODEL_A,H,Major,200,500,101000,17000,52000,0.326923077
113,2013-10-31,2017-10-31,2017-10-31,2017-12-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_3,MODEL_A,H,No,1000,500,90000,19000,49000,0.387755102
114,2014-11-30,2018-11-30,2018-05-31,2018-05-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_3,MODEL_A,H,No,2600,400,74000,21000,49000,0.428571429
