VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
16969,2015-08-31,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_5,MODEL_B,B,No,200.0,400.0,54000,27000,63000
16970,2015-07-31,2018-10-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1100.0,400.0,48000,24000,49000
16971,2015-04-30,2018-10-31,2018-04-30,2018-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Moderate,1300.0,400.0,45000,23000,43000
16972,2015-08-31,2019-08-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,500.0,600.0,44000,19000,50000
16973,2015-07-31,2019-07-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,2400.0,700.0,60000,19000,47000
16975,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,E,Moderate,100.0,500.0,42000,19000,48000
16977,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,No,800.0,400.0,54000,21000,48000
16978,2015-08-31,2019-08-31,2018-12-31,2018-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,300.0,600.0,34000,17000,41000
16979,2015-05-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,1900.0,400.0,54000,18000,37000
16980,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,E,No,900.0,800.0,51000,18000,44000
16981,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,300.0,400.0,48000,19000,43000
16982,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,200.0,400.0,18000,20000,41000
16983,2015-05-31,2019-05-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,H,Mild,1500.0,1000.0,42000,16000,43000
16984,2015-09-30,2018-12-31,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,800.0,400.0,15000,19000,41000
16985,2015-05-31,2018-05-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,100.0,400.0,43000,21000,41000
16986,2015-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,4000.0,400.0,63000,18000,45000
16987,2015-05-31,2018-08-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,500.0,400.0,42000,20000,41000
16988,2015-03-31,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,500.0,400.0,40000,22000,43000
16991,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,No,3300.0,400.0,34000,21000,47000
16992,2015-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1100.0,400.0,26000,24000,47000
16993,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Mild,100.0,600.0,62000,18000,47000
16995,2014-10-31,2018-10-31,2018-06-30,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300.0,300.0,23000,22000,48000
16996,2014-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,400.0,400.0,59000,24000,48000
16998,2014-09-30,2017-09-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1800.0,400.0,55000,23000,47000
16999,2014-08-31,2017-08-31,2017-07-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1500.0,400.0,45000,25000,47000
17000,2014-10-31,2017-10-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,100.0,400.0,29000,25000,45000
17001,2014-09-30,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,800.0,400.0,46000,20000,43000
17002,2014-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1100.0,400.0,36000,20000,47000
17003,2014-11-30,2018-11-30,2018-05-31,2018-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,300.0,500.0,52000,20000,45000
17004,2014-09-30,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,0.0,400.0,54000,20000,46000
17005,2014-03-31,2017-06-30,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,300.0,300.0,76000,30000,63000
17006,2014-06-30,2018-06-30,2017-09-30,2017-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,500.0,400.0,74000,29000,61000
17008,2014-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,B,No,300.0,400.0,34000,35000,57000
17009,2015-08-31,2018-08-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1400.0,400.0,54000,22000,48000
17010,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,B,No,700.0,600.0,30000,29000,62000
17011,2014-10-31,2017-10-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,1100.0,500.0,42000,30000,57000
17012,2015-03-31,2019-03-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,100.0,400.0,40000,22000,48000
17013,2015-05-31,2019-05-31,2018-10-31,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Mild,800.0,500.0,58000,20000,49000
17014,2015-05-31,2019-05-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,200.0,600.0,51000,21000,48000
17015,2015-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,200.0,400.0,36000,27000,49000
17016,2015-02-28,2019-02-28,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,3800.0,400.0,40000,20000,44000
17017,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_6,MODEL_A,B,No,200.0,700.0,51000,21000,52000
17018,2015-08-31,2019-08-31,2019-09-30,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,H,No,1800.0,1000.0,51000,13000,44000
17019,2015-05-31,2018-08-31,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,200.0,400.0,23000,22000,43000
17021,2015-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,700.0,400.0,35000,20000,41000
17022,2015-09-30,2019-09-30,2018-07-31,2018-08-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,300.0,400.0,24000,23000,43000
16844,2014-08-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,500.0,600.0,50000,18000,41000
16846,2014-12-31,2018-12-31,2018-08-31,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,C,No,1800.0,700.0,53000,16000,42000
16847,2014-10-31,2017-10-31,2017-10-31,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,2400.0,400.0,23000,19000,43000
16848,2014-07-31,2018-07-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,No,800.0,400.0,28000,18000,41000
16849,2014-06-30,2018-06-30,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,2600.0,400.0,42000,17000,40000
16850,2014-06-30,2017-06-30,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,200.0,400.0,40000,20000,43000
16852,2013-12-31,2017-12-31,2017-09-30,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,B,No,100.0,400.0,66000,15000,38000
16853,2014-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,C,Mild,1100.0,400.0,57000,16000,41000
16854,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_A,B,No,200.0,400.0,38000,17000,38000
16855,2014-03-31,2018-03-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1100.0,400.0,61000,16000,42000
16856,2014-05-31,2018-05-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,900.0,400.0,45000,20000,42000
16857,2014-06-30,2018-06-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,600.0,400.0,65000,16000,39000
16858,2014-06-30,2018-06-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Mild,300.0,400.0,52000,17000,41000
16859,2014-07-31,2017-07-31,2017-07-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,400.0,400.0,28000,23000,41000
16861,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1500.0,400.0,42000,18000,42000
16862,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,300.0,400.0,63000,17000,40000
16863,2014-07-31,2018-07-31,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1800.0,600.0,57000,16000,41000
16864,2013-12-31,2017-03-31,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,C,No,1200.0,400.0,69000,24000,49000
16866,2014-06-30,2018-06-30,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,C,Mild,800.0,400.0,75000,21000,51000
16867,2014-09-30,2017-09-30,2017-09-30,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,B,No,3100.0,400.0,87000,20000,48000
16868,2014-06-30,2018-06-30,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,900.0,400.0,56000,20000,44000
16869,2014-06-30,2018-06-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,500.0,400.0,44000,21000,48000
16870,2014-03-31,2018-03-31,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,100.0,400.0,50000,23000,53000
16872,2014-09-30,2018-09-30,2018-04-30,2018-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1000.0,400.0,41000,22000,50000
16873,2014-05-31,2017-05-31,2017-05-31,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,E,No,300.0,400.0,26000,26000,47000
16874,2013-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,900.0,400.0,39000,20000,47000
16875,2014-11-30,2017-11-30,2017-10-31,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,500.0,600.0,41000,20000,44000
16876,2014-06-30,2018-06-30,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,900.0,400.0,25000,22000,44000
16877,2014-07-31,2018-07-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,800.0,600.0,48000,21000,49000
16878,2014-04-30,2017-04-30,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,D,Moderate,1200.0,400.0,38000,23000,47000
16879,2014-06-30,2018-06-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,Moderate,800.0,400.0,57000,20000,49000
498,2014-05-31,2017-05-31,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,F,No,300.0,400.0,30000,25000,47000
16882,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,300.0,400.0,49000,21000,43000
16884,2014-04-30,2017-04-30,2017-04-30,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Mild,500.0,400.0,41000,24000,48000
16885,2014-08-31,2018-08-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,500.0,400.0,71000,21000,47000
16886,2014-04-30,2017-04-30,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,F,No,600.0,400.0,38000,25000,49000
16887,2014-03-31,2017-03-31,2017-03-31,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,Major,1500.0,400.0,36000,22000,49000
16888,2014-08-31,2017-08-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,200.0,400.0,45000,25000,46000
16889,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1300.0,400.0,51000,22000,43000
16890,2014-07-31,2018-07-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Major,200.0,400.0,39000,21000,46000
16891,2014-03-31,2018-03-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300.0,400.0,37000,22000,46000
16893,2014-04-30,2018-04-30,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,200.0,400.0,41000,22000,44000
16894,2014-05-31,2018-05-31,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Mild,600.0,400.0,53000,20000,44000
16897,2014-03-31,2018-03-31,2018-03-31,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,300.0,400.0,60000,21000,47000
16898,2014-05-31,2018-05-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1700.0,400.0,54000,18000,41000
16899,2014-06-30,2018-10-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,No,1000.0,400.0,53000,16000,40000
16900,2015-01-31,2019-01-31,2019-01-31,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,C,Moderate,900.0,400.0,78000,13000,43000
16902,2014-12-31,2018-12-31,2018-08-31,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,500.0,400.0,41000,18000,40000
16903,2014-05-31,2018-05-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,B,Moderate,300.0,400.0,57000,18000,42000
16904,2014-06-30,2018-06-30,2018-02-28,2018-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_A,B,No,1000.0,400.0,77000,18000,44000
17030,2014-03-31,2017-06-30,2017-05-31,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,1700.0,300.0,35000,30000,62000
17034,2017-09-30,2019-09-30,2019-09-30,2019-12-31,Terminated at End of Maturity,Network Retailer,3,2003,TRIM_12,MODEL_A,H,No,2100.0,1100.0,29000,21000,52000
17035,2017-04-30,2019-04-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,C,No,600.0,600.0,17000,26000,43000
17037,2016-08-31,2018-08-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,400.0,500.0,24000,25000,42000
17039,2016-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,H,No,400.0,1300.0,52000,16000,41000
17040,2016-06-30,2019-06-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,H,No,800.0,1300.0,46000,20000,44000
17041,2016-02-29,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,Moderate,100.0,400.0,37000,21000,41000
17042,2016-09-30,2018-09-30,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,200.0,400.0,29000,23000,44000
17043,2016-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,1400.0,400.0,28000,20000,41000
17044,2016-11-30,2018-11-30,2018-10-31,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,500.0,500.0,21000,23000,41000
17046,2016-02-29,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,1400.0,700.0,67000,20000,41000
17047,2016-09-30,2018-09-30,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,800.0,400.0,40000,23000,44000
17050,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,200.0,100.0,47000,22000,44000
17051,2015-11-30,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,F,No,100.0,900.0,53000,22000,41000
17052,2016-08-31,2019-08-31,2019-08-31,2019-10-31,Terminated at End of Maturity,Network Retailer,3,2002,TRIM_18,MODEL_A,H,No,1200.0,800.0,76000,22000,58000
17053,2017-01-31,2020-01-31,2019-11-30,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,H,No,500.0,900.0,75000,19000,58000
17054,2016-09-30,2019-09-30,2019-09-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,H,Major,3300.0,2000.0,74000,16000,47000
17055,2016-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,700.0,400.0,31000,22000,44000
17058,2016-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,Mild,0.0,100.0,45000,24000,40000
17059,2016-02-29,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Mild,300.0,600.0,53000,21000,41000
17060,2016-03-31,2019-03-31,2018-12-31,2019-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,900.0,400.0,43000,20000,41000
17061,2016-11-30,2018-11-30,2018-10-31,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,C,No,600.0,400.0,33000,25000,44000
17062,2016-04-30,2019-04-30,2018-12-31,2019-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,C,No,200.0,400.0,45000,25000,52000
17063,2015-10-31,2019-10-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,200.0,400.0,58000,21000,48000
17064,2016-02-29,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,E,No,300.0,500.0,53000,24000,48000
17065,2016-07-31,2020-07-31,2019-11-30,2020-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,H,Major,500.0,900.0,76000,18000,50000
17069,2016-02-29,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Independent Retailer,2,2002,TRIM_1,MODEL_C,E,Moderate,1000.0,400.0,61000,17000,45000
17071,2015-12-31,2019-12-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Independent Retailer,2,2002,TRIM_7,MODEL_A,B,No,1100.0,300.0,74000,15000,48000
17252,2016-05-31,2020-05-31,2019-11-30,2019-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_1,MODEL_C,C,No,400.0,300.0,75000,18000,45000
17254,2014-04-30,2017-07-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_C,B,No,1100.0,300.0,46000,23000,48000
17255,2016-04-30,2020-04-30,2019-12-31,2020-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_1,MODEL_C,A,No,500.0,100.0,46000,19000,40000
17256,2016-02-29,2020-02-29,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,1500.0,300.0,68000,18000,43000
17257,2015-02-28,2018-09-30,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_C,B,No,900.0,300.0,43000,21000,47000
17261,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,100.0,300.0,59000,16000,40000
17262,2014-07-31,2018-07-31,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,600.0,300.0,69000,18000,44000
17263,2015-03-31,2019-03-31,2019-02-28,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,H,No,100.0,300.0,0,18000,42000
17264,2015-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,1500.0,300.0,30000,21000,44000
17265,2015-03-31,2019-03-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,700.0,300.0,79000,16000,44000
17268,2016-03-31,2020-03-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,Major,700.0,300.0,75000,17000,45000
17269,2016-05-31,2020-05-31,2020-01-31,2020-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,1500.0,300.0,80000,17000,40000
17270,2015-12-31,2019-12-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,500.0,300.0,64000,21000,46000
17271,2016-01-31,2020-01-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,D,No,1100.0,300.0,74000,16000,39000
17272,2016-05-31,2019-05-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,Major,100.0,300.0,46000,22000,39000
17273,2015-11-30,2019-11-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,1000.0,300.0,60000,20000,42000
17274,2015-11-30,2019-11-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,D,No,600.0,300.0,67000,19000,39000
17159,2015-07-31,2019-07-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,B,No,500.0,300.0,30000,25000,69000
17161,2015-09-30,2019-09-30,2019-02-28,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_1,MODEL_B,F,No,3100.0,400.0,70000,22000,64000
17162,2015-07-31,2019-07-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,B,No,700.0,300.0,69000,22000,64000
17163,2015-05-31,2019-05-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,B,Mild,900.0,300.0,68000,23000,64000
17165,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,B,No,1000.0,300.0,43000,23000,66000
17166,2014-07-31,2017-10-31,2017-10-31,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,C,No,100.0,300.0,61000,28000,69000
17168,2014-12-31,2018-12-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,C,Major,800.0,300.0,33000,22000,64000
17169,2015-01-31,2018-04-30,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,Major,3700.0,300.0,68000,23000,66000
17170,2016-08-31,2019-11-30,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_5,MODEL_B,B,No,500.0,300.0,45000,25000,72000
17172,2016-11-30,2020-11-30,2020-01-31,2020-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_1,MODEL_B,A,No,100.0,100.0,62000,18000,57000
